True Temperature,True Time,Predicted Temperature,Predicted Time
800.0,16000.0,797.5126,16120.241
800.0,16000.0,794.52734,15769.694
800.0,16000.0,797.3809,15883.693
800.0,16000.0,797.9681,15874.283
800.0,16000.0,799.4431,15896.729
800.0,16000.0,798.84064,15880.763
800.0,16000.0,797.5852,15875.981
800.0,16000.0,801.2451,15920.774
800.0,16000.0,798.3029,15873.239
800.0,16000.0,800.14343,15928.099
800.0,16000.0,801.8848,15894.877
800.0,16000.0,801.07,15891.674
800.0,16000.0,800.9543,15913.996
800.0,16000.0,798.23755,15854.195
800.0,16000.0,798.734,15912.66
800.0,16000.0,800.2101,15967.696
800.0,16000.0,810.7192,15789.837
800.0,16000.0,812.4447,15927.98
800.0,16000.0,820.61835,16279.445
800.0,16000.0,817.7582,16310.042
800.0,16000.0,805.8828,16001.794
800.0,16000.0,805.7753,16124.282
800.0,16000.0,803.5584,16017.139
800.0,16000.0,806.01874,16051.026
800.0,16000.0,807.00635,16002.825
800.0,16000.0,804.1109,16025.142
800.0,16000.0,807.258,16115.879
800.0,16000.0,809.52496,16118.684
800.0,16000.0,824.9275,16449.02
800.0,16000.0,799.31506,15923.287
800.0,16000.0,800.00195,15911.897
800.0,16000.0,798.654,15889.196
800.0,16000.0,799.0453,15899.11
800.0,16000.0,796.208,15776.489
800.0,16000.0,795.41675,15758.478
800.0,16000.0,796.81573,15780.233
800.0,16000.0,797.613,15782.064
800.0,16000.0,796.6568,15778.362
800.0,16000.0,796.8173,15778.193
800.0,16000.0,798.66925,15817.902
800.0,16000.0,802.7795,15932.509
800.0,16000.0,799.8453,15904.69
800.0,16000.0,799.721,15882.199
800.0,16000.0,806.25653,15973.505
800.0,16000.0,802.34973,15965.472
800.0,16000.0,803.93225,15978.861
800.0,16000.0,805.15564,16016.433
800.0,16000.0,806.04266,16033.433
800.0,16000.0,804.8957,16028.086
800.0,16000.0,804.9802,16061.866
800.0,16000.0,806.1424,16105.499
800.0,16000.0,808.29205,16021.904
800.0,16000.0,811.7001,16182.731
800.0,16000.0,809.734,15721.32
800.0,16000.0,798.4885,15740.37
800.0,16000.0,800.5902,15833.757
800.0,16000.0,802.937,15775.365
800.0,16000.0,804.64856,15953.905
800.0,16000.0,804.72577,15940.51
800.0,16000.0,797.39105,15595.446
800.0,16000.0,799.5351,15760.309
800.0,24000.0,799.6349,23889.783
800.0,24000.0,811.0489,24810.246
800.0,24000.0,808.2729,24785.139
800.0,24000.0,809.3994,24705.688
800.0,24000.0,810.94543,24742.451
800.0,24000.0,793.905,23941.262
800.0,24000.0,810.9632,24350.965
800.0,24000.0,807.60596,24715.068
800.0,24000.0,811.0033,24341.674
800.0,24000.0,809.2556,24543.668
800.0,24000.0,802.4531,24483.367
800.0,24000.0,803.87897,24664.627
800.0,24000.0,808.03735,24622.555
800.0,24000.0,806.4655,24700.234
800.0,24000.0,805.1156,23861.09
800.0,24000.0,800.8517,24414.975
800.0,24000.0,803.9721,24074.453
800.0,24000.0,804.5542,24176.623
800.0,24000.0,809.71405,24464.74
800.0,24000.0,793.7143,23354.627
800.0,24000.0,798.83655,24023.754
800.0,24000.0,814.1882,25102.91
800.0,24000.0,802.70245,23909.521
800.0,24000.0,800.7562,23664.58
800.0,24000.0,800.586,23727.596
800.0,24000.0,800.0859,23582.06
800.0,24000.0,810.08514,23963.04
800.0,24000.0,802.38837,24166.668
800.0,24000.0,811.5467,24416.863
800.0,24000.0,810.39886,24002.377
800.0,3000.0,807.07733,3289.65
800.0,3000.0,805.1575,3205.5608
800.0,3000.0,806.4068,3157.5764
800.0,3000.0,803.0397,3050.7988
800.0,3000.0,802.7857,3052.43
800.0,3000.0,805.6253,2812.686
800.0,3000.0,805.2894,3054.4683
800.0,3000.0,807.27484,2831.089
800.0,3000.0,805.035,2881.502
800.0,3000.0,806.99274,3013.8596
800.0,3000.0,801.58276,2908.2327
800.0,3000.0,802.95886,3112.2083
800.0,3000.0,809.2945,3102.735
800.0,3000.0,800.61774,3156.888
800.0,3000.0,810.4143,3428.4915
800.0,3000.0,799.6114,3006.059
800.0,3000.0,801.11816,3044.9836
800.0,3000.0,799.4323,3032.9343
800.0,3000.0,787.79144,3088.2087
800.0,3000.0,806.11676,3288.7024
800.0,3000.0,798.3515,3853.7256
800.0,3000.0,809.6638,2702.6187
800.0,3000.0,798.4604,3406.1055
800.0,3000.0,803.8542,3441.8455
800.0,3000.0,799.4676,3212.0366
800.0,3000.0,809.2742,3445.9312
800.0,3000.0,802.41705,2806.9995
800.0,3000.0,797.05914,2961.0703
800.0,3000.0,799.29694,3361.155
800.0,3000.0,801.6521,3247.8093
800.0,300.0,803.7987,445.93604
800.0,300.0,804.89526,424.3584
800.0,300.0,808.13995,435.2027
800.0,300.0,826.86444,675.035
800.0,300.0,804.53253,669.7752
800.0,300.0,803.40063,539.02765
800.0,300.0,804.26135,662.7025
800.0,300.0,799.4645,603.1603
800.0,300.0,802.26337,695.2883
800.0,300.0,805.5905,491.9328
800.0,300.0,805.2706,448.5544
800.0,300.0,805.8379,448.05878
800.0,300.0,805.67316,597.433
800.0,300.0,804.19635,479.82617
800.0,32000.0,806.6955,30766.074
800.0,32000.0,801.11224,31187.225
800.0,32000.0,808.96136,29832.922
800.0,32000.0,798.83136,31673.854
800.0,32000.0,802.3121,32135.752
800.0,32000.0,807.343,31638.223
800.0,32000.0,806.38367,31671.887
800.0,32000.0,800.3608,31411.277
800.0,32000.0,791.0034,31705.36
800.0,32000.0,807.0579,31040.37
800.0,32000.0,798.51086,31948.91
800.0,32000.0,804.3091,31865.4
800.0,32000.0,801.7543,31944.523
800.0,32000.0,802.8025,31656.057
800.0,32000.0,809.1453,32342.238
800.0,32000.0,802.882,32394.57
800.0,32000.0,802.0388,31871.875
800.0,32000.0,802.63654,31773.39
800.0,32000.0,823.9931,31107.932
